Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_US,w_CH,w_EU,w_JP,w_UK,w_AU,w_EM
2015-07-31,-0.0005307641877246038,-0.0005307641877246038,0.012662186107573747,1.6104215716045551,0.0,0.0,0.5357322969031031,0.5357322969031031,-0.5357322969031031,-0.5357322969031031,-0.5357322969031031,0.0,0.5357322969031031
2015-08-31,-0.02367536535777907,-0.02367536535777907,-0.036578403964898865,2.2311952194509974,0.0,0.0,-0.5689188647369463,-0.5689188647369463,0.7585584863159284,-0.5689188647369463,0.09481981078949105,0.09481981078949105,0.7585584863159284
2015-09-30,0.0013892477881685336,0.0013892477881685336,-0.017389772919762514,1.6359855324112622,0.0,0.0,0.5860318125738958,-0.5860318125738958,-0.5860318125738958,-0.5860318125738958,0.5860318125738958,0.0,0.5860318125738958
2015-10-31,-0.021551235448694868,-0.021551235448694868,0.04421588814634103,2.364572664294883,0.0,0.0,0.5911924297660875,-0.5911924297660875,0.5911924297660875,0.5911924297660875,0.0,-0.5911924297660875,-0.5911924297660875
2015-11-30,0.010587856216915263,0.010587856216915263,-0.01133028081744547,1.2118870036900367,0.0,0.0,0.6005729093415979,-0.6005729093415979,0.0,0.6005729093415979,-0.6005729093415979,-0.6005729093415979,0.6005729093415979
2015-12-31,-0.05933832748425956,-0.05933832748425956,-0.006140826386529352,1.799565822307655,0.0,0.0,0.7967512858049106,-0.597563464353683,-0.597563464353683,-0.597563464353683,0.09959391072561383,0.09959391072561383,0.7967512858049106
2016-01-31,0.005078951007858699,0.005078951007858699,-0.02839733338974293,0.5117256885161068,0.0,0.0,0.5972259156319751,-0.5972259156319751,-0.5972259156319751,-0.5972259156319751,0.0,0.5972259156319751,0.5972259156319751
2016-02-29,0.00831862650499986,0.00831862650499986,0.009180555579225258,1.7375951120983302,0.0,0.0,0.7612237180747661,-0.5709177885560746,0.09515296475934576,0.09515296475934576,-0.5709177885560746,0.7612237180747661,-0.5709177885560746
2016-03-31,-0.02464728611254775,-0.02464728611254775,0.049592742907238474,2.030406044072767,0.0,0.0,0.7770718281519837,-0.5828038711139879,-0.5828038711139879,-0.5828038711139879,0.09713397851899797,0.09713397851899797,0.7770718281519837
2016-04-30,0.03200509856662275,0.03200509856662275,0.014708901082076453,3.6116903468363004,0.0,0.0,-0.609281262442142,0.609281262442142,0.609281262442142,0.609281262442142,-0.609281262442142,-0.609281262442142,0.0
2016-05-31,-0.0272921314417293,-0.0272921314417293,-0.0029884054616847733,1.8510183703759362,0.0,0.0,-0.6014178094327652,-0.6014178094327652,0.6014178094327652,0.0,-0.6014178094327652,0.6014178094327652,0.6014178094327652
2016-06-30,0.038507001600059806,0.038507001600059806,0.010097108757903817,2.3678319180316985,0.0,0.0,-0.5942077712482227,0.5942077712482227,0.5942077712482227,0.5942077712482227,0.0,-0.5942077712482227,-0.5942077712482227
2016-07-31,0.0055157585456294955,0.0055157585456294955,0.025843908428442974,1.8140608961985973,0.0,0.0,0.5860996909248756,-0.5860996909248756,0.5860996909248756,0.5860996909248756,-0.5860996909248756,0.0,-0.5860996909248756
2016-08-31,-0.006871782821631828,-0.006871782821631828,-0.003043899843917175,1.1851623780319018,0.0,0.0,0.589321346046977,0.589321346046977,-0.589321346046977,0.589321346046977,-0.589321346046977,0.0,-0.589321346046977
2016-09-30,0.02661105861034603,0.02661105861034603,0.0061005113075989215,1.8080460215121745,0.0,0.0,0.0,-0.6015524795886276,0.6015524795886276,0.6015524795886276,-0.6015524795886276,0.6015524795886276,-0.6015524795886276
2016-10-31,0.03141587088327363,0.03141587088327363,-0.025700331619002204,1.2249502620219883,0.0,0.0,0.6002698578860207,0.0,-0.6002698578860207,0.6002698578860207,-0.6002698578860207,0.6002698578860207,-0.6002698578860207
2016-11-30,-0.08600211769581007,-0.08600211769581007,-0.011538708846773882,1.8301617563567703,0.0,0.0,-0.6039122792363414,-0.6039122792363414,0.6039122792363414,0.6039122792363414,-0.6039122792363414,0.6039122792363414,0.0
2016-12-31,-0.011937301896910705,-0.011937301896910705,0.011340675884709661,1.235625744305912,0.0,0.0,0.5986039329808774,-0.5986039329808774,-0.5986039329808774,0.5986039329808774,-0.5986039329808774,0.5986039329808774,0.0
2017-01-31,-0.017448521803776207,-0.017448521803776207,0.01854035921840924,1.222569426630436,0.0,0.0,0.5511820206816123,-0.5511820206816123,-0.5511820206816123,0.5511820206816123,0.5511820206816123,0.0,-0.5511820206816123
2017-02-28,0.03623764072351138,0.03623764072351138,0.018361285280297457,1.1407879150423517,0.0,0.0,0.5549377228000049,-0.5549377228000049,-0.5549377228000049,0.5549377228000049,-0.5549377228000049,0.5549377228000049,0.0
2017-03-31,0.013774383605530937,0.013774383605530937,0.007467651996981406,1.6012157181187185,0.0,0.0,-0.5618505701762412,-0.5618505701762412,-0.5618505701762412,0.7491340935683215,0.7491340935683215,0.09364176169604019,0.09364176169604019
2017-04-30,-0.043282658559747444,-0.043282658559747444,0.014385420885825395,2.065574984250852,0.0,0.0,0.5563906465192954,-0.5563906465192954,-0.5563906465192954,0.0,-0.5563906465192954,0.5563906465192954,0.5563906465192954
2017-05-31,-0.0029086062603775036,-0.0029086062603775036,0.020150785839515795,2.7204796610003044,0.0,0.0,-0.564719750871605,-0.564719750871605,0.7529596678288065,0.7529596678288065,0.09411995847860082,0.09411995847860082,-0.564719750871605
