Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_CH,w_EU,w_JP,w_UK,w_AU,w_EM
2017-06-30,0.015874778152200196,0.015874778152200196,0.002022089092722723,0.512599066542831,0.0,0.0,0.5004625408139027,0.5004625408139027,0.0,0.5004625408139027,0.0,0.0
2017-07-31,0.016925251147978472,0.016925251147978472,0.022005885679033055,0.5122250833644648,0.0,0.0,0.49281223386497885,0.49281223386497885,0.0,0.0,0.0,0.49281223386497885
2017-08-31,0.009077603728674277,0.009077603728674277,0.00584148243217264,0.501037325981921,0.0,0.0,0.0,0.49328730077907285,0.0,0.0,0.49328730077907285,0.49328730077907285
2017-09-30,-0.014986887558648628,-0.014986887558648628,0.00906143931035297,0.009157510774265881,0.0,0.0,0.0,0.49055041200940963,0.0,0.0,0.49055041200940963,0.49055041200940963
2017-10-31,-0.020618857998495346,-0.020618857998495346,0.009645278270554725,0.48974326480325714,0.0,0.0,0.48955524468609724,0.48955524468609724,0.0,0.0,0.0,0.48955524468609724
2017-11-30,0.013253273864464095,0.013253273864464095,0.019164037216149454,0.9963979487355973,0.0,0.0,0.0,0.5027826991752973,0.0,0.5027826991752973,0.5027826991752973,0.0
2017-12-31,0.010329500749864846,0.010329500749864846,0.009201129183511458,0.5108724816738136,0.0,0.0,0.0,0.4998564080427288,0.0,0.4998564080427288,0.0,0.4998564080427288
2018-01-31,0.0642664909657563,0.0642664909657563,0.03921029056158454,0.5059255424937597,0.0,0.0021021013305981,0.49942781358153565,0.0,0.0,0.49942781358153565,0.0,0.49942781358153565
2018-02-28,-0.01955787737259141,-0.01955787737259141,-0.02834679728743905,0.5264459725356903,0.0,0.0019017109693872,0.5096579866389829,0.5096579866389829,0.0,0.0,0.0,0.5096579866389829
2018-03-31,-0.0013626497951732838,-0.0013626497951732838,-0.00728771115939475,0.5162591265470255,0.0,0.0021021013305981,0.47689782945030595,0.47689782945030595,0.47689782945030595,0.0,0.0,0.0
2018-04-30,-0.04385901153582407,-0.04385901153582407,0.00014495789194790554,0.004908954021018541,0.0,0.0021021013305981,0.47757289775338785,0.47757289775338785,0.47757289775338785,0.0,0.0,0.0
2018-05-31,-0.03243835197773996,-0.03243835197773996,-0.00011321096188876556,0.49541026327784177,0.0,0.0022023115407312,0.0,0.4874973425265264,0.4874973425265264,0.4874973425265264,0.0,0.0
2018-06-30,-0.026476421646412146,-0.026476421646412146,-0.0011180551899069302,0.48493862558933226,0.0,0.0021021013305981,0.0,0.4815902391863854,0.4815902391863854,0.0,0.0,0.4815902391863854
2018-07-31,-0.0007902255440697318,-0.0007902255440697318,0.018197978960937222,0.9464569226919974,0.0,0.0021021013305981,0.47461954947125073,0.47461954947125073,0.0,0.0,0.47461954947125073,0.0
2018-08-31,0.0026962335879559965,0.0026962335879559965,0.007470467098558142,0.4753749880405582,0.0,0.0023025317718852,0.47231844678856605,0.47231844678856605,0.0,0.0,0.0,0.47231844678856605
2018-09-30,-0.007711243173868058,-0.007711243173868058,0.00017961234171837148,0.47740613888753547,0.0,0.0019017109693872,0.47618807260399687,0.0,0.0,0.0,0.47618807260399687,0.47618807260399687
2018-10-31,-0.02495088091716003,-0.02495088091716003,-0.05089088896166527,0.9562479944591662,0.0,0.0023025317718852,0.47638602461295776,0.47638602461295776,0.47638602461295776,0.0,0.0,0.0
2018-11-30,0.017656785306750546,0.017656785306750546,0.009277632377109324,0.9535443459091548,0.0,0.0021021013305981,0.47597776441582496,0.0,0.0,0.47597776441582496,0.47597776441582496,0.0
2018-12-31,0.026077645485313647,0.026077645485313647,-0.03862919025767331,0.9584538747874218,0.0,0.0019017109693872,0.47131767102061817,0.47131767102061817,0.47131767102061817,0.0,0.0,0.0
2019-01-31,0.01863051492030615,0.01863051492030615,0.05281229176722513,0.9598239263789952,0.0,0.0021021013305981,0.478312207331657,0.0,0.0,0.0,0.478312207331657,0.478312207331657
2019-02-28,-0.014350408094289488,-0.014350408094289488,0.015450365544845024,0.49320689822386976,0.0,0.0019017109693872,0.4745309440702841,0.0,0.4745309440702841,0.0,0.0,0.4745309440702841
2019-03-31,-0.007958049742019755,-0.007958049742019755,0.013444374000768367,0.9564245159683934,0.0,0.0021021013305981,0.0,0.0,0.47638928761911215,0.47638928761911215,0.47638928761911215,0.0
2019-04-30,-0.005548854314132372,-0.005548854314132372,0.020777573931244575,0.48137683794655683,0.0,0.0021021013305981,0.0,0.0,0.47644210568335127,0.47644210568335127,0.0,0.47644210568335127
2019-05-31,-0.011160662691903547,-0.011160662691903547,-0.029996475949694235,0.5059520701655322,0.0,0.0022023115407312,0.0,0.0,0.49490189345893265,0.49490189345893265,0.49490189345893265,0.0
2019-06-30,0.019607339291081292,0.019607339291081292,0.04999135496314566,0.9889004971241087,0.0,0.0020019011404841,0.504255976563323,0.504255976563323,0.504255976563323,0.0,0.0,0.0
2019-07-31,-0.031228612006244473,-0.031228612006244473,0.0015678813367745459,0.01548340540762111,0.0,0.0022023115407312,0.5211140265987642,0.5211140265987642,0.5211140265987642,0.0,0.0,0.0
2019-08-31,0.006040128565307396,0.006040128565307396,-0.002773893700075858,0.03832696508758193,0.0,0.0022023115407312,0.5362557993217373,0.5362557993217373,0.5362557993217373,0.0,0.0,0.0
2019-09-30,-0.02086635490443356,-0.02086635490443356,0.00862274153863729,0.01295756099350287,0.0,0.0020019011404841,0.5296308015145045,0.5296308015145045,0.5296308015145045,0.0,0.0,0.0
2019-10-31,0.014685120537845224,0.014685120537845224,0.018173240003715785,0.014324446782909672,0.0,0.0023025317718852,0.5322249810682997,0.5322249810682997,0.5322249810682997,0.0,0.0,0.0
2019-11-30,-0.019885919900696037,-0.019885919900696037,0.013750309234619396,1.0778532046640565,0.0,0.0020019011404841,0.0,0.0,0.5356328305022571,0.5356328305022571,0.5356328305022571,0.0
2019-12-31,0.03596858720510311,0.03596858720510311,0.020515276085801615,0.01823055169068133,0.0,0.0021021013305981,0.0,0.0,0.5411578916624793,0.5411578916624793,0.5411578916624793,0.0
2020-01-31,-0.004985810626042711,-0.004985810626042711,0.001923143953016515,0.6445595265581477,0.0,0.0021021013305981,0.0,0.0,0.6086491727082811,0.6086491727082811,0.0,0.6086491727082811
2020-02-29,-0.025059608907129428,-0.025059608907129428,-0.0506886868571228,1.211810636114455,0.0,0.0019017109693872,0.6026595647301091,0.6026595647301091,0.0,0.6026595647301091,0.0,0.0
2020-03-31,-0.01725464692631549,-0.01725464692631549,-0.08414931867719855,0.6804400930225114,0.0,0.0022023115407312,0.6492935579263013,0.0,0.6492935579263013,0.6492935579263013,0.0,0.0
2020-04-30,-0.002006051458868458,-0.002006051458868458,0.0697126065172946,0.6443698786650324,0.0,0.0,0.6418862695225236,0.0,0.6418862695225236,0.0,0.0,0.6418862695225236
2020-05-31,0.0065099332227179,0.0065099332227179,0.030710140853440704,0.6451569300652837,0.0,0.0,0.6424208815998212,0.6424208815998212,0.6424208815998212,0.0,0.0,0.0
2020-06-30,0.010920758990704714,0.010920758990704714,0.019168911234368036,0.6498692242900371,0.0,0.0,0.6428449178224338,0.0,0.6428449178224338,0.6428449178224338,0.0,0.0
2020-07-31,0.07851420358568387,0.07851420358568387,0.043781175312144205,1.3113448165570754,0.0,0.0,0.662281837495037,0.662281837495037,0.0,0.0,0.662281837495037,0.0
2020-08-31,0.03661848597524775,0.03661848597524775,0.04069283072625751,0.03291783368484186,0.0,0.0,0.6665080162337037,0.6665080162337037,0.0,0.0,0.6665080162337037,0.0
2020-09-30,-0.020806892851696533,-0.020806892851696533,-0.022758643181454152,0.7144008233824748,0.0,0.0,0.6073408879114094,0.6073408879114094,0.6073408879114094,0.0,0.0,0.0
2020-10-31,-0.000923923757368082,-0.000923923757368082,-0.020080974124981332,0.6044591149569749,0.0,0.0,0.5968944627929023,0.5968944627929023,0.0,0.5968944627929023,0.0,0.0
2020-11-30,0.018065205929414872,0.018065205929414872,0.0868150094360649,1.1929043972840048,0.0,0.0,0.5960493299466709,0.0,0.5960493299466709,0.0,0.0,0.5960493299466709
2020-12-31,0.029909620033430766,0.029909620033430766,0.03274153850777162,0.0058165419448106825,0.0,0.0,0.6024140096818792,0.0,0.6024140096818792,0.0,0.0,0.6024140096818792
2021-01-31,-0.006960389874141624,-0.006960389874141624,-0.010730473811064067,0.01620769371798153,0.0,0.0,0.6015787538810351,0.0,0.6015787538810351,0.0,0.0,0.6015787538810351
2021-02-28,-0.02580341254912022,-0.02580341254912022,0.009075558981538112,0.6027236780704441,0.0,0.0,0.594219997724146,0.594219997724146,0.594219997724146,0.0,0.0,0.0
2021-03-31,-0.039363552440057695,-0.039363552440057695,0.016089199073018756,1.2943253336331528,0.0,0.0,0.6653392432884747,0.0,0.0,0.6653392432884747,0.0,0.6653392432884747
2021-04-30,0.027984082711936364,0.027984082711936364,0.03584719411672821,1.3154239045603067,0.0,0.0,0.0,0.6634178249572028,0.0,0.6634178249572028,0.6634178249572028,0.0
2021-05-31,0.03881316798824012,0.03881316798824012,0.013122096765466162,0.6847947585578726,0.0,0.0,0.6486480404677997,0.6486480404677997,0.0,0.6486480404677997,0.0,0.0
2021-06-30,-0.04767032391579949,-0.04767032391579949,0.007374803812440822,1.3426727226413253,0.0,0.0,0.0,0.0,0.0,0.6781335943542075,0.6781335943542075,0.6781335943542075
2021-07-31,0.018101898100759066,0.018101898100759066,0.01760951100907282,1.3591386657482654,0.0,0.0,0.6838006219981648,0.6838006219981648,0.0,0.6838006219981648,0.0,0.0
2021-08-31,-0.018888853170095928,-0.018888853170095928,0.01595749429376836,0.02503530437197221,0.0,0.0,0.6731443851171031,0.6731443851171031,0.0,0.6731443851171031,0.0,0.0
2021-09-30,-0.023065612900655542,-0.023065612900655542,-0.03557635104270762,0.6743940914843589,0.0,0.0,0.670252066500559,0.0,0.0,0.670252066500559,0.0,0.670252066500559
2021-10-31,0.027421082489946038,0.027421082489946038,0.03874738575279579,0.012098950272435405,0.0,0.0,0.6655576845844822,0.0,0.0,0.6655576845844822,0.0,0.6655576845844822
2021-11-30,-0.047179494785918645,-0.047179494785918645,-0.01559509742998444,0.6817282078078211,0.0,0.0,0.0,0.0,0.0,0.6606377206277503,0.6606377206277503,0.6606377206277503
2021-12-31,0.025243713991316405,0.025243713991316405,0.028800877524167934,0.03537553413112132,0.0,0.0,0.0,0.0,0.0,0.668494911786525,0.668494911786525,0.668494911786525
2022-01-31,-0.010149847990829424,-0.010149847990829424,-0.043852140977422516,1.3391695339024288,0.0,0.0,0.6476106184539664,0.0,0.6476106184539664,0.0,0.0,0.6476106184539664
2022-02-28,0.012685560178718754,0.012685560178718754,-0.02079213272012881,0.6638041817251421,0.0,0.0,0.6552266845352053,0.0,0.0,0.6552266845352053,0.0,0.6552266845352053
2022-03-31,-0.0174965483505692,-0.0174965483505692,0.010114456018452511,0.6584045951249202,0.0,0.0,0.6615564235344941,0.6615564235344941,0.0,0.0,0.0,0.6615564235344941
2022-04-30,-0.10041000434231032,-0.10041000434231032,-0.07606797032109003,0.664290341942088,0.0,0.0,0.6641151249932118,0.0,0.0,0.0,0.6641151249932118,0.6641151249932118
2022-05-31,0.016639789303739008,0.016639789303739008,0.0009053489228965095,0.0470128086925688,0.0,0.0,0.6619869960074876,0.0,0.0,0.0,0.6619869960074876,0.6619869960074876
2022-06-30,-0.01303401489276016,-0.01303401489276016,-0.0708560470815901,0.7147127985361059,0.0,0.0,0.57317518025399,0.57317518025399,0.0,0.0,0.0,0.57317518025399
2022-07-31,-0.00567167174987546,-0.00567167174987546,0.06156683195731194,0.5802742144442509,0.0,0.0,0.5718369172460489,0.5718369172460489,0.5718369172460489,0.0,0.0,0.0
