Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_CH,w_EU,w_AU,w_US,w_EM,w_UK,w_JP
2013-09-30,0.0015199903054161634,0.0015199903054161634,0.035822545331181566,1.0008734018097831,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0
2013-10-31,-0.0016377248760478524,-0.0016377248760478524,0.025439243174733672,1.0008093748330706,0.0,0.0,-1.0,0.0,1.0,1.0,1.0,-1.0,-1.0
2013-11-30,0.0005084010191257482,0.0005084010191257482,0.004631593082167207,2.000818862438024,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,-1.0,1.0
2013-12-31,0.0009067645673567215,0.0009067645673567215,0.00751154421363931,3.999954564900973,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,0.0,1.0
2014-01-31,-0.0018001888821492784,-0.0018001888821492784,-0.014356024389216682,4.999546617716321,0.0,0.0,1.0,-1.0,1.0,-1.0,0.0,-1.0,1.0
2014-02-28,5.890497530613992e-05,5.890497530613992e-05,0.03390163083371789,4.000995137275087,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,-1.0,1.0
2014-03-31,0.0015119768277823686,0.0015119768277823686,0.0007858374219544828,2.0001772338142123,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,1.0
2014-04-30,0.0007555656776971897,0.0007555656776971897,0.010868129071726518,3.9998641986758807,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0
2014-05-31,0.00031995963539617933,0.00031995963539617933,0.012976794400821223,2.8336056531896885,0.0,0.0,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,1.333333333333333,1.333333333333333,0.16666666666666663,0.16666666666666663
2014-06-30,-9.70267511960129e-05,-9.70267511960129e-05,0.013690897516008604,0.00045715968324983036,0.0,0.0,-0.9999999999999998,-0.9999999999999998,-0.9999999999999998,1.333333333333333,1.333333333333333,0.16666666666666663,0.16666666666666663
2014-07-31,0.000532673762091096,0.000532673762091096,-0.012858353904379949,2.8340904121743904,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0
2014-08-31,-0.0035876788867421627,-0.0035876788867421627,0.014517761875532331,2.0008317284508417,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0
2014-09-30,0.0009519944583585849,0.0009519944583585849,-0.029458610320967638,0.0025037388366039304,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0
2014-10-31,0.004086403140929562,0.004086403140929562,0.0026949748156064324,2.000780313091976,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
2014-11-30,0.0042990315955969685,0.0042990315955969685,0.009042282629081466,0.8318922644418651,0.0,0.0,-1.0,1.333333333333333,-1.0,-1.0,0.16666666666666663,1.333333333333333,0.16666666666666663
2014-12-31,0.0014329675686920451,0.0014329675686920451,-0.011731933931571126,0.8355645923751773,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
2015-01-31,-0.006454848876379593,-0.006454848876379593,-0.01132763900826017,0.0016224909036778867,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
2015-02-28,-0.0020296355394314736,-0.0020296355394314736,0.028288654132561986,2.004914316925768,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,0.0
2015-03-31,0.00027537718065506755,0.00027537718065506755,-0.013265340774319623,1.001808164176489,0.0,0.0,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0
2015-04-30,-5.314354830820989e-05,-5.314354830820989e-05,0.018477208770227183,2.0012425736595,0.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,-1.0
2015-05-31,0.0014846939726285147,0.0014846939726285147,-0.007268971408264657,2.0002310832983783,0.0,0.0,1.0,0.0,1.0,-1.0,-1.0,1.0,-1.0
2015-06-30,0.00100125191667505,0.00100125191667505,-0.014563149101220807,4.000638981402918,0.0,0.0,-1.0,1.333333333333333,1.333333333333333,-1.0,0.16666666666666663,-1.0,0.16666666666666663
2015-07-31,-0.0018885627012907857,-0.0018885627012907857,0.012662186107573747,3.999613835380665,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,0.0
2015-08-31,-0.0019521073443999892,-0.0019521073443999892,-0.036578403964898865,4.001042056289686,0.0,0.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0
2015-09-30,-0.0011273535572170479,-0.0011273535572170479,-0.017389772919762514,3.00079527240696,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,0.0,-1.0
2015-10-31,-0.0010782260621624573,-0.0010782260621624573,0.04421588814634103,1.0000559101853763,0.0,0.0,-1.0,1.0,0.0,1.0,-1.0,1.0,-1.0
2015-11-30,0.004486451347912923,0.004486451347912923,-0.01133028081744547,3.001141756490868,0.0,0.0,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0
2015-12-31,-0.0008346897009070542,-0.0008346897009070542,-0.006140826386529352,1.0022432256739564,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0
2016-01-31,-0.0017166046694979675,-0.0017166046694979675,-0.02839733338974293,0.0029038133439565073,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0
2016-02-29,7.459814570964785e-05,7.459814570964785e-05,0.009180555579225258,3.0024963107682727,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0
2016-03-31,-0.0005267813046931913,-0.0005267813046931913,0.049592742907238474,2.0020990888244246,0.0,0.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,0.0
2016-04-30,-0.002453443099525443,-0.002453443099525443,0.014708901082076453,1.002657902957398,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0
2016-05-31,-0.00025581107736727393,-0.00025581107736727393,-0.0029884054616847733,2.0003155834608024,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,0.0,1.0
2016-06-30,-0.0037543454077688665,-0.0037543454077688665,0.010097108757903817,1.0008996090177722,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0
2016-07-31,0.0019907112250363004,0.0019907112250363004,0.025843908428442974,3.835710210293882,0.0,0.0,-0.9999999999999998,-0.9999999999999998,1.333333333333333,-0.9999999999999998,1.333333333333333,0.16666666666666663,0.16666666666666663
2016-08-31,-0.0009217617679588841,-0.0009217617679588841,-0.003043899843917175,2.83432642390043,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
2016-09-30,0.00026111209805016833,0.00026111209805016833,0.0061005113075989215,2.8333745968979334,0.0,0.0,-0.9999999999999998,-0.9999999999999998,1.333333333333333,-0.9999999999999998,1.333333333333333,0.16666666666666663,0.16666666666666663
2016-10-31,-0.0011427162843946623,-0.0011427162843946623,-0.025700331619002204,0.0005450337553055684,0.0,0.0,-0.9999999999999998,-0.9999999999999998,1.333333333333333,-0.9999999999999998,1.333333333333333,0.16666666666666663,0.16666666666666663
2016-11-30,-0.00038672444559173513,-0.00038672444559173513,-0.011538708846773882,2.8328129576225898,0.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0
2016-12-31,-0.004763627844951435,-0.004763627844951435,0.011340675884709661,2.0005059565119683,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,-1.0,1.0
2017-01-31,-0.003389696875559789,-0.003389696875559789,0.01854035921840924,2.003826470771327,0.0,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,-1.0
2017-02-28,0.0029749528445097706,0.0029749528445097706,0.018361285280297457,2.0022189913074016,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,1.0,1.0
2017-03-31,0.0020196754152217444,0.0020196754152217444,0.007467651996981406,4.002226028859479,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0
2017-04-30,0.0010015099749636214,0.0010015099749636214,0.014385420885825395,2.0010098377076107,0.0,0.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
2017-05-31,0.0019789726904764215,0.0019789726904764215,0.020150785839515795,3.0011127373955806,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0
2017-06-30,-0.0009104453022629189,-0.0009104453022629189,0.002022089092722723,1.0008921722152266,0.0,0.0,-1.0,1.0,1.0,-1.0,1.0,0.0,-1.0
2017-07-31,-0.0015020455052185966,-0.0015020455052185966,0.022005885679033055,1.0004552226511314,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0
2017-08-31,-0.00011486320008802231,-0.00011486320008802231,0.00584148243217264,2.001204720492821,0.0,0.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0
2017-09-30,0.0031758438186290094,0.0031758438186290094,0.00906143931035297,2.001002710457307,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0
2017-10-31,-0.002030214029494326,-0.002030214029494326,0.009645278270554725,2.9985667718595925,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.0,-1.0
2017-11-30,-0.0024546248872665544,-0.0024546248872665544,0.019164037216149454,3.0010660411467276,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0
2017-12-31,-0.0011954767874693406,-0.0011954767874693406,0.009201129183511458,1.9992306752010944,0.0,0.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,0.0
2018-01-31,0.0034991377888164976,0.0034991377888164976,0.03921029056158454,2.001650702487659,0.0,0.0021021013305981,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0
2018-02-28,-0.002900799726388681,-0.002900799726388681,-0.02834679728743905,1.9984984627178366,0.0,0.0019017109693872,-1.0,1.0,1.0,0.0,-1.0,1.0,-1.0
2018-03-31,-0.0009444402402200014,-0.0009444402402200014,-0.00728771115939475,2.0010588571850425,0.0,0.0021021013305981,-1.0,1.0,1.0,0.0,1.0,-1.0,-1.0
2018-04-30,-0.0025488984539506765,-0.0025488984539506765,0.00014495789194790554,1.9998215519127926,0.0,0.0021021013305981,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0
2018-05-31,-0.0055900204076317905,-0.0055900204076317905,-0.00011321096188876556,0.0021355910075925855,0.0,0.0022023115407312,-1.0,1.0,-1.0,1.0,1.0,-1.0,0.0
2018-06-30,0.002276563865340253,0.002276563865340253,-0.0011180551899069302,4.001320083950128,0.0,0.0021021013305981,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0
2018-07-31,-0.0018107654317957023,-0.0018107654317957023,0.018197978960937222,0.003088910373826914,0.0,0.0021021013305981,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0
2018-08-31,-9.076522747597515e-05,-9.076522747597515e-05,0.007470467098558142,0.000956311659835285,0.0,0.0023025317718852,1.0,1.0,-1.0,0.0,-1.0,1.0,-1.0
2018-09-30,0.00277074261803556,0.00277074261803556,0.00017961234171837148,2.001321593562305,0.0,0.0019017109693872,1.0,1.0,-1.0,1.0,-1.0,-1.0,0.0
2018-10-31,-0.0001104929579133958,-0.0001104929579133958,-0.05089088896166527,2.000290203755712,0.0,0.0023025317718852,-0.9999999999999998,1.333333333333333,-0.9999999999999998,1.333333333333333,-0.9999999999999998,0.16666666666666663,0.16666666666666663
2018-11-30,-0.003169298160238254,-0.003169298160238254,0.009277632377109324,4.000367452453728,0.0,0.0021021013305981,1.0,1.0,1.0,0.0,-1.0,-1.0,-1.0
2018-12-31,0.0006554086612123866,0.0006554086612123866,-0.03862919025767331,3.001374550744523,0.0,0.0019017109693872,1.0,1.0,-1.0,-1.0,0.0,1.0,-1.0
2019-01-31,0.0056108131926156934,0.0056108131926156934,0.05281229176722513,2.0005259989964794,0.0,0.0021021013305981,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0
2019-02-28,-0.0008557522094347902,-0.0008557522094347902,0.015450365544845024,2.002707845620698,0.0,0.0019017109693872,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
2019-03-31,0.003189746563994067,0.003189746563994067,0.013444374000768367,0.0011587614262869028,0.0,0.0021021013305981,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.0
