Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_EU,w_JP,w_AU,w_US,w_CH,w_EM,w_UK
2017-10-31,0.021230821976218922,0.021230821976218922,0.009645278270554725,2.3353544270238746,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,-0.5863658873768571
2017-11-30,0.013399383079880325,0.013399383079880325,0.019164037216149454,2.341971658219323,0.0,0.0,0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.0,0.5863658873768571
2017-12-31,-0.014545205385114196,-0.014545205385114196,0.009201129183511458,2.3585444701640483,0.0,0.0,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.0
2018-01-31,0.017633940934188276,0.017633940934188276,0.03921029056158454,0.6082532694886545,0.0,0.0021021013305981,0.5863658873768571,0.0,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,-0.5863658873768571,0.5863658873768571
2018-02-28,-0.006149879636326279,-0.006149879636326279,-0.02834679728743905,0.624565557027885,0.0,0.0019017109693872,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0,0.5863658873768571
2018-03-31,-0.026939695683840983,-0.026939695683840983,-0.00728771115939475,1.6446517143937387,0.0,0.0021021013305981,-0.586365887376857,-0.586365887376857,0.7818211831691426,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283
2018-04-30,0.024094037203872362,0.024094037203872362,0.00014495789194790554,2.056740639390704,0.0,0.0021021013305981,-0.5863658873768571,0.7818211831691427,-0.5863658873768571,-0.5863658873768571,0.09772764789614284,0.7818211831691427,0.09772764789614284
2018-05-31,-0.031965274549268397,-0.031965274549268397,-0.00011321096188876556,1.1732159714771722,0.0,0.0022023115407312,0.5863658873768571,0.5863658873768571,-0.5863658873768571,-0.5863658873768571,-0.5863658873768571,0.5863658873768571,0.0
2018-06-30,-0.006109166460234558,-0.006109166460234558,-0.0011180551899069302,1.1799912553999854,0.0,0.0021021013305981,-0.5863658873768571,0.7818211831691427,-0.5863658873768571,-0.5863658873768571,0.09772764789614284,0.7818211831691427,0.09772764789614284
2018-07-31,-0.0052838306634986195,-0.0052838306634986195,0.018197978960937222,1.3668205897898624,0.0,0.0021021013305981,-0.586365887376857,0.7818211831691426,-0.586365887376857,0.7818211831691426,0.09772764789614283,0.09772764789614283,-0.586365887376857
