Date,ret_net,ret_gross,ret_bm,turnover,tcost,ret_rf,w_AU,w_CH,w_EM,w_EU,w_JP,w_UK,w_US
2015-07-31,-0.051097380068764464,-0.051097380068764464,0.018305250697551623,0.05280848402556812,0.0,0.0,0.8590986506661421,0.583036475761861,0.30147293621497306,-0.5938602893799567,0.0,-0.8993867158034027,-0.30145843752838136
2015-08-31,-0.027916342804898846,-0.027916342804898846,-0.06568021561976112,0.6108017606967548,0.0,0.0,0.5610028097656891,0.8612031585449175,0.27857077187467577,-0.5869817082015248,-0.2938465356704231,-0.8478648391182333,0.0
2015-09-30,-0.0019061274723205426,-0.0019061274723205426,-0.036296212531534144,0.30586726270380943,0.0,0.0,0.5603257761966246,0.844565347347162,0.0,-0.5650742667984627,-0.28656858857313666,-0.8386746076084609,0.2835202119639532
2015-10-31,-0.00575221331956299,-0.00575221331956299,0.0795682585772115,0.29784140675698395,0.0,0.0,0.5775086243366929,0.8369248536743474,0.2865714763984466,-0.5579168876901965,-0.2815870229604388,-0.8672532570784146,0.0
2015-11-30,-0.008464586385765496,-0.008464586385765496,-0.004379764163474187,0.8891550416739389,0.0,0.0,-0.29295132712698924,0.8313429038691189,0.5705499581719629,-0.5544338723694562,0.28296817074665404,-0.8459404196770559,0.0
2015-12-31,0.01672987632999374,0.01672987632999374,-0.017156340725706043,0.048000468008866926,0.0,0.0001,-0.2916873173266991,0.8870959660677559,0.567177464963098,-0.5932417343888825,0.29530546560496346,-0.8479199685902419,0.0
2016-01-31,0.018872847496013104,0.018872847496013104,-0.059538973858199284,0.03621467696186881,0.0,0.0001,-0.28229029113603327,0.8510003152637413,0.5808454865444241,-0.5777112195799409,0.28762710666222885,-0.840598550258407,0.0
2016-02-29,0.07998355140555784,0.07998355140555784,-0.00676253110413727,1.195545832656905,0.0,0.0002,0.29571329396876045,0.899417257170095,-0.5920523218024293,-0.29388279679532814,0.6294265970125661,-0.8586384781481062,0.0
2016-03-31,0.002456088344485633,0.002456088344485633,0.06864433640322143,0.1741775918736609,0.0,0.0002,0.2882223296472687,0.8345408202862294,-0.5456777887071512,-0.2806416328378945,0.5367323789612146,-0.8307200190051814,0.0
2016-04-30,0.033608549342771875,0.033608549342771875,0.01641146814688077,0.5758573170541041,0.0,0.0001,0.27395123987583664,0.5517422102338763,-0.5498085811289545,0.0,0.8742300207048321,-0.8409877087880921,-0.27551863155472645
2016-05-31,-0.03615729870030096,-0.03615729870030096,0.006600259303734202,1.1335763105395342,0.0,0.0001,0.5251023837316635,-0.5313043050730242,-0.27164741878947435,0.2676769957850424,0.7934292298519002,-0.8194141842064087,0.0
2016-06-30,0.12908409225302153,0.12908409225302153,-0.010704717911692807,0.32246476003251956,0.0,0.0002,0.2890867211197081,-0.5701150379274236,-0.27732122789112307,0.5587069453442163,0.9014800999801614,-0.7727534083725175,0.0
2016-07-31,0.018105313054347837,0.018105313054347837,0.04254361725526312,0.4735920275778868,0.0,0.0002,0.4705337958396732,-0.46323871368867436,-0.2321537272802473,0.23166180780137913,0.6984525307491443,-0.687150380366927,0.0
2016-08-31,0.003625104976173273,0.003625104976173273,0.0014128280647713876,0.4663672118341509,0.0,0.0002,0.22817680554178602,-0.679657926776424,-0.22827908108989367,0.459450656114926,0.6811742424190294,-0.4572395912332505,0.0
