Date,AU,GB,CH,JP,EU,US
1992-11-01,-0.011915499999999999,,,,,-0.0008723750000000016
1992-12-01,-0.011915499999999999,,,,,-0.0008723750000000016
1993-01-01,-0.005291800000000001,,,,,0.0036003750000000063
1993-02-01,-0.005291800000000001,,,,,0.0036003750000000063
1993-03-01,-0.005291800000000001,,,,,0.0036003750000000063
1993-04-01,0.0065609000000000015,,,,,-0.0006746250000000016
1993-05-01,0.0065609000000000015,,,,,-0.0006746250000000016
1993-06-01,0.0065609000000000015,,,,,-0.0006746250000000016
1993-07-01,0.013307300000000001,,,,,0.0019172500000000023
1993-08-01,0.013307300000000001,,,,,0.0019172500000000023
1993-09-01,0.013307300000000001,,,,,0.0019172500000000023
1993-10-01,0.0149642,,,,,0.0010072499999999995
1993-11-01,0.0149642,,,,,0.0010072499999999995
1993-12-01,0.0149642,,,,,0.0010072499999999995
1994-01-01,0.0031654000000000005,,,,,-0.0007733750000000032
1994-02-01,0.0031654000000000005,,,,,-0.0007733750000000032
1994-03-01,0.0031654000000000005,,,,,-0.0007733750000000032
1994-04-01,-0.00033330000000000165,,,,,-0.000666125
1994-05-01,-0.00033330000000000165,,,,,-0.000666125
1994-06-01,-0.00033330000000000165,,,,,-0.000666125
1994-07-01,-0.002099,,,,,-0.001638750000000003
1994-08-01,-0.002099,,,,,-0.001638750000000003
1994-09-01,-0.002099,,,,,-0.001638750000000003
1994-10-01,0.007840700000000003,,,,,0.00048649999999999735
1994-11-01,0.007840700000000003,,,,,0.00048649999999999735
1994-12-01,0.007840700000000003,,,,,0.00048649999999999735
1995-01-01,0.022546899999999998,,,,,-0.0016561250000000013
1995-02-01,0.022546899999999998,,,,,-0.0016561250000000013
1995-03-01,0.022546899999999998,,,,,-0.0016561250000000013
1995-04-01,0.027142200000000005,,,,,-0.001943750000000001
1995-05-01,0.027142200000000005,,,,,-0.001943750000000001
1995-06-01,0.027142200000000005,,,,,-0.001943750000000001
1995-07-01,0.0317243,,,,,-0.00017824999999999785
1995-08-01,0.0317243,,,,,-0.00017824999999999785
1995-09-01,0.0317243,,,,,-0.00017824999999999785
1995-10-01,0.0248118,,,,,-0.0036921249999999958
1995-11-01,0.0248118,,,,,-0.0036921249999999958
1995-12-01,0.0248118,,,,,-0.0036921249999999958
1996-01-01,0.00021920000000000273,,,0.00399164522791181,,-0.005170374999999998
1996-02-01,0.00021920000000000273,,,0.0060760452279118105,,-0.005170374999999998
1996-03-01,0.00021920000000000273,,,0.010774545227911811,,-0.005170374999999998
1996-04-01,-0.014322400000000002,,,0.005721853142702203,,-0.0029387499999999987
1996-05-01,-0.014322400000000002,,,0.005199253142702203,,-0.0029387499999999987
1996-06-01,-0.014322400000000002,,,0.002597853142702203,,-0.0029387499999999987
1996-07-01,-0.0299902,,,-0.0007794106438808832,,-0.00300275
1996-08-01,-0.0299902,,,0.0002645893561191168,,-0.00300275
1996-09-01,-0.0299902,,,-0.0023428606438808835,,-0.00300275
1996-10-01,-0.035804,,,0.00504398233157567,,-0.0007735000000000016
1996-11-01,-0.035804,,,0.0050617823315756705,,-0.0007735000000000016
1996-12-01,-0.035804,,,0.004550132331575671,,-0.0007735000000000016
1997-01-01,-0.0240224,,,0.003280735807616222,,0.0025003749999999957
1997-02-01,-0.0240224,,,0.0027735858076162224,,0.0025003749999999957
1997-03-01,-0.0240224,,,0.0006787358076162219,,0.0025003749999999957
1997-04-01,-0.0279135,,-0.009116776007700333,-0.005712201654766085,,-0.00040087499999999845
1997-05-01,-0.0279135,,-0.007950576007700334,-0.005729401654766085,,-0.00040087499999999845
1997-06-01,-0.0279135,,-0.008408926007700334,-0.003099851654766086,,-0.00040087499999999845
1997-07-01,-0.0258583,,0.0056708971040829,-0.0010478526248396802,,0.0005242500000000004
1997-08-01,-0.0258583,,0.005771147104082899,0.001051697375160322,,0.0005242500000000004
1997-09-01,-0.0258583,,0.005606147104082899,0.00361114737516032,,0.0005242500000000004
1997-10-01,-0.0181367,,0.013742537871189418,-0.008341837158733052,,-0.0006813750000000014
1997-11-01,-0.0181367,,0.015070287871189417,-0.010390237158733051,,-0.0006813750000000014
1997-12-01,-0.0181367,,0.014658887871189418,-0.012481037158733053,,-0.0006813750000000014
1998-01-01,-0.0150855,,0.010870327173881407,-0.01673141316234003,0.0034002170709631196,-0.004624624999999997
1998-02-01,-0.0150855,,0.010531827173881406,-0.016198763162340032,0.00463441707096312,-0.004624624999999997
1998-03-01,-0.0150855,,0.012495177173881405,-0.014118013162340032,0.00621646707096312,-0.004624624999999997
1998-04-01,0.0044756,,0.018177148077304865,-0.01815750329078486,0.0024686390215507142,-0.0035925
1998-05-01,0.0044756,,0.018429798077304865,-0.017633203290784858,0.0019804390215507157,-0.0035925
1998-06-01,0.0044756,,0.018997348077304865,-0.021259753290784857,0.0019073390215507153,-0.0035925
1998-07-01,0.017997700000000002,,0.006723080505510628,-0.02114710734077717,-0.0017332956629299437,-0.0026547500000000026
1998-08-01,0.017997700000000002,,0.007237130505510628,-0.023220557340777173,-0.0035606956629299436,-0.0026547500000000026
1998-09-01,0.017997700000000002,,0.007150130505510628,-0.02421705734077717,-0.003464395662929943,-0.0026547500000000026
1998-10-01,0.0179552,,-0.005950663523287727,-0.013528707261840139,-0.010034516622072134,-0.004461124999999998
1998-11-01,0.0179552,,-0.007390063523287726,-0.00842620726184014,-0.011356566622072132,-0.004461124999999998
1998-12-01,0.0179552,,-0.007587363523287727,-0.007869857261840137,-0.010913866622072131,-0.004461124999999998
1999-01-01,0.013430500000000001,,-0.01095454185897796,-0.003382511668486802,-0.009571839429202443,0.0011711249999999986
1999-02-01,0.013430500000000001,,-0.00961689185897796,-0.005454411668486802,-0.009776089429202443,0.0011711249999999986
